Date,Open,High,Low,Close,Adj Close,Volume
2010-12-31,15.925000190734863,15.977499961853027,15.802499771118164,15.8125,14.261656761169434,2251600
2011-01-03,16.0049991607666,16.1875,15.9375,15.970000267028809,14.403708457946777,4328000
2011-01-04,16.0,16.0,15.529999732971191,15.550000190734863,14.024906158447266,6494800
2011-01-05,15.482500076293945,15.664999961853027,15.037500381469727,15.662500381469727,14.12636661529541,7455600
2011-01-06,15.930000305175781,16.1875,15.842499732971191,15.942500114440918,14.37890911102295,12792800
2011-01-07,16.030000686645508,16.174999237060547,15.8125,15.987500190734863,14.4194917678833,6890800
2011-01-10,15.882499694824219,16.125,15.767499923706055,16.0674991607666,14.491646766662598,7120800
2011-01-11,16.102500915527344,16.137500762939453,15.947500228881836,16.122499465942383,14.541253089904785,4050000
2011-01-12,16.202499389648438,16.315000534057617,15.989999771118164,16.017499923706055,14.446550369262695,4264000
2011-01-13,15.982500076293945,16.037500381469727,15.895000457763672,15.949999809265137,14.385671615600586,2676400
2011-01-14,15.904999732971191,15.982500076293945,15.84000015258789,15.962499618530273,14.39694595336914,3460400
2011-01-18,15.96500015258789,16.100000381469727,15.84000015258789,15.944999694824219,14.381166458129883,3622400
2011-01-19,15.912500381469727,16.25,15.892499923706055,16.184999465942383,14.597625732421875,4504400
2011-01-20,16.139999389648438,16.4325008392334,16.125,16.264999389648438,14.669777870178223,4756000
2011-01-21,16.292499542236328,16.352500915527344,16.15999984741211,16.229999542236328,14.638213157653809,3412800
2011-01-24,16.2450008392334,16.399999618530273,16.219999313354492,16.38249969482422,14.775755882263184,2776800
2011-01-25,16.332500457763672,16.524999618530273,16.15999984741211,16.514999389648438,14.895257949829102,3865600
2011-01-26,16.587499618530273,16.667499542236328,16.389999389648438,16.6299991607666,14.998976707458496,4220400
2011-01-27,16.645000457763672,16.862499237060547,16.545000076293945,16.747499465942383,15.104954719543457,5496000
2011-01-28,16.770000457763672,16.802499771118164,16.31999969482422,16.364999771118164,14.759973526000977,3719600
2011-01-31,16.354999542236328,16.424999237060547,16.200000762939453,16.299999237060547,14.701346397399902,4788800
2011-02-01,16.360000610351562,16.5,16.290000915527344,16.399999618530273,14.791537284851074,5332800
2011-02-02,16.377500534057617,16.422500610351562,16.110000610351562,16.212499618530273,14.622427940368652,8386800
2011-02-03,16.852500915527344,17.25,16.725000381469727,17.15250015258789,15.470233917236328,9881200
2011-02-04,17.042499542236328,17.5049991607666,17.042499542236328,17.47249984741211,15.758853912353516,5564800
2011-02-07,17.417499542236328,17.4325008392334,17.139999389648438,17.360000610351562,15.657382011413574,6213600
2011-02-08,17.3799991607666,17.53499984741211,17.332500457763672,17.479999542236328,15.765610694885254,3900400
2011-02-09,17.407499313354492,17.5625,17.329999923706055,17.38249969482422,15.677672386169434,3519600
2011-02-10,17.25749969482422,17.739999771118164,17.25749969482422,17.727500915527344,15.988839149475098,4383200
2011-02-11,17.672500610351562,17.952499389648438,17.65250015258789,17.9424991607666,16.182756423950195,4124000
2011-02-14,17.895000457763672,17.982500076293945,17.637500762939453,17.68000030517578,15.946002960205078,3500400
2011-02-15,17.655000686645508,17.797500610351562,17.614999771118164,17.665000915527344,15.932474136352539,3302800
2011-02-16,17.684999465942383,17.917499542236328,17.672500610351562,17.790000915527344,16.09532928466797,3864000
2011-02-17,17.764999389648438,17.947500228881836,17.655000686645508,17.78499984741211,16.090795516967773,2856800
2011-02-18,17.760000228881836,17.975000381469727,17.625,17.954999923706055,16.24460220336914,3722000
2011-02-22,17.885000228881836,18.174999237060547,17.627500534057617,17.677499771118164,15.99354362487793,3475200
2011-02-23,17.587499618530273,17.667499542236328,17.274999618530273,17.565000534057617,15.891759872436523,5816400
2011-02-24,17.559999465942383,17.860000610351562,17.43000030517578,17.71500015258789,16.0274658203125,3512000
2011-02-25,17.78499984741211,18.047500610351562,17.7450008392334,17.917499542236328,16.210674285888672,3754800
2011-02-28,17.920000076293945,18.042499542236328,17.762500762939453,18.010000228881836,16.29436492919922,3426800
2011-03-01,18.137500762939453,18.19499969482422,17.767499923706055,17.877500534057617,16.174484252929688,5336400
2011-03-02,17.8174991607666,18.075000762939453,17.702499389648438,18.00749969482422,16.2921085357666,4716800
2011-03-03,18.15250015258789,18.21500015258789,17.795000076293945,18.102500915527344,16.378063201904297,5564400
2011-03-04,18.042499542236328,18.107500076293945,17.799999237060547,17.977500915527344,16.264965057373047,2622400
2011-03-07,18.052499771118164,18.094999313354492,17.575000762939453,17.667499542236328,15.984489440917969,3918400
2011-03-08,17.635000228881836,17.9375,17.469999313354492,17.832500457763672,16.133773803710938,3718800
2011-03-09,17.764999389648438,17.982500076293945,17.627500534057617,17.822500228881836,16.124731063842773,2401600
2011-03-10,17.662500381469727,17.71500015258789,17.52750015258789,17.639999389648438,15.95960807800293,4072000
2011-03-11,17.575000762939453,17.989999771118164,17.4325008392334,17.924999237060547,16.217466354370117,3358400
2011-03-14,17.8174991607666,17.959999084472656,17.447500228881836,17.614999771118164,15.936993598937988,4076800
2011-03-15,17.299999237060547,17.582500457763672,17.27750015258789,17.459999084472656,15.796764373779297,3572800
2011-03-16,17.329999923706055,17.497499465942383,17.172500610351562,17.287500381469727,15.640691757202148,5832800
2011-03-17,17.40250015258789,17.635000228881836,17.125,17.450000762939453,15.787715911865234,6264000
2011-03-18,17.565000534057617,17.582500457763672,17.219999313354492,17.399999618530273,15.742480278015137,8428400
2011-03-21,17.510000228881836,17.510000228881836,17.0674991607666,17.15250015258789,15.518552780151367,7540000
2011-03-22,17.149999618530273,17.225000381469727,16.985000610351562,16.997499465942383,15.378314971923828,4928400
2011-03-23,16.924999237060547,17.302499771118164,16.862499237060547,17.229999542236328,15.588667869567871,3842000
2011-03-24,17.309999465942383,17.52750015258789,17.18000030517578,17.4325008392334,15.77187728881836,5669200
2011-03-25,17.497499465942383,17.747499465942383,17.372499465942383,17.5575008392334,15.884973526000977,3275600
2011-03-28,17.5575008392334,17.78499984741211,17.510000228881836,17.522499084472656,15.85330581665039,4870000
2011-03-29,17.477500915527344,17.579999923706055,17.417499542236328,17.545000076293945,15.8736572265625,3517600
2011-03-30,17.649999618530273,17.934999465942383,17.579999923706055,17.927499771118164,16.219728469848633,3793200
2011-03-31,17.889999389648438,17.975000381469727,17.610000610351562,17.780000686645508,16.086275100708008,5388400
2011-04-01,17.834999084472656,17.9424991607666,17.732500076293945,17.887500762939453,16.183534622192383,3664000
2011-04-04,17.862499237060547,17.934999465942383,17.639999389648438,17.832500457763672,16.133773803710938,3631600
2011-04-05,17.797500610351562,18.3125,17.797500610351562,18.104999542236328,16.380313873291016,7356000
2011-04-06,18.1875,18.2450008392334,17.9375,17.950000762939453,16.240083694458008,5253600
2011-04-07,17.862499237060547,18.0,17.542499542236328,17.725000381469727,16.036514282226562,8400000
2011-04-08,17.764999389648438,17.774999618530273,17.47249984741211,17.649999618530273,15.96865463256836,3676000
2011-04-11,17.667499542236328,17.8700008392334,17.604999542236328,17.8125,16.11568260192871,3640400
2011-04-12,17.68000030517578,18.0,17.68000030517578,17.80500030517578,16.1088924407959,3271600
2011-04-13,17.84000015258789,17.922500610351562,17.6924991607666,17.8700008392334,16.167699813842773,4690400
2011-04-14,17.737499237060547,17.8174991607666,17.537500381469727,17.6875,16.002588272094727,5088800
2011-04-15,17.700000762939453,17.81999969482422,17.487499237060547,17.802499771118164,16.106632232666016,3730400
2011-04-18,17.59749984741211,17.71500015258789,17.407499313354492,17.684999465942383,16.000329971313477,3922000
2011-04-19,17.684999465942383,17.739999771118164,17.5625,17.642499923706055,15.961874961853027,2625200
2011-04-20,17.825000762939453,18.15250015258789,17.792499542236328,18.114999771118164,16.38935661315918,5211600
2011-04-21,18.112499237060547,18.15999984741211,18.022499084472656,18.065000534057617,16.344131469726562,2540800
2011-04-25,18.02750015258789,18.137500762939453,17.96500015258789,18.114999771118164,16.38935661315918,2241200
2011-04-26,18.177499771118164,18.252500534057617,18.02750015258789,18.125,16.39841651916504,4800000
2011-04-27,18.190000534057617,18.25749969482422,18.045000076293945,18.239999771118164,16.50245475769043,3331200
2011-04-28,18.2549991607666,18.545000076293945,18.184999465942383,18.5049991607666,16.742216110229492,3928400
2011-04-29,18.502500534057617,18.559999465942383,18.38249969482422,18.422500610351562,16.667566299438477,6400000
2011-05-02,18.542499542236328,18.649999618530273,18.309999465942383,18.350000381469727,16.601980209350586,3890800
2011-05-03,18.34749984741211,18.450000762939453,18.114999771118164,18.337499618530273,16.59067153930664,5200000
2011-05-04,18.3075008392334,18.512500762939453,18.219999313354492,18.362499237060547,16.61328887939453,7042400
2011-05-05,18.770000457763672,19.84000015258789,18.702499389648438,19.637500762939453,17.766830444335938,15184400
2011-05-06,19.77750015258789,19.907499313354492,19.489999771118164,19.547500610351562,17.68539810180664,5924400
2011-05-09,19.6200008392334,19.772499084472656,19.49250030517578,19.645000457763672,17.773618698120117,3688000
2011-05-10,19.7450008392334,20.145000457763672,19.662500381469727,19.940000534057617,18.04051971435547,4894000
2011-05-11,19.899999618530273,20.287500381469727,19.829999923706055,20.270000457763672,18.33907699584961,6400000
2011-05-12,20.332500457763672,20.77750015258789,20.1924991607666,20.610000610351562,18.646686553955078,9600000
2011-05-13,20.674999237060547,20.729999542236328,20.522499084472656,20.65999984741211,18.691932678222656,4811600
2011-05-16,20.614999771118164,20.667499542236328,20.372499465942383,20.440000534057617,18.492883682250977,5251600
2011-05-17,20.40999984741211,20.514999389648438,20.18000030517578,20.25,18.320981979370117,5380400
2011-05-18,20.1825008392334,20.475000381469727,19.94499969482422,20.46500015258789,18.5155029296875,5685200
2011-05-19,20.165000915527344,20.422500610351562,20.0,20.19499969482422,18.27122688293457,8408800
2011-05-20,20.09000015258789,20.260000228881836,19.815000534057617,20.197500228881836,18.273483276367188,6633200
2011-05-23,20.017499923706055,20.2450008392334,19.969999313354492,20.100000381469727,18.185266494750977,4367200
2011-05-24,20.1875,20.239999771118164,19.889999389648438,19.899999618530273,18.00432777404785,3620000
2011-05-25,19.905000686645508,20.387500762939453,19.772499084472656,20.290000915527344,18.357175827026367,6744800
